Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2025-08-14,201.98320217166057,204.8350588484687,201.74887073226878,203.2396240234375,17777100,518.4191046945965,521.7822560401938,516.0182983192124,518.3397216796875,20269100,233.39969406647393,234.4567012802976,230.19875827485632,232.12330627441406,51916300
2025-08-15,204.13707666196314,206.73964549503341,201.50958510061872,204.3265380859375,21111400,518.6274679925785,521.9310366989816,514.9667059909838,516.0480346679688,25213300,233.33985018068216,233.6190590405621,228.69299310222902,230.9366455078125,56038700
2025-08-18,204.48609075472882,205.55303612354803,202.8308137889139,203.7082977294922,13000200,517.4568516493948,518.6770855269226,509.94683045407294,513.0023803710938,23760600,231.04634466466607,232.46233685580373,229.46083388892833,230.23863220214844,37476200
2025-08-19,203.3244011339479,203.70829941015938,200.3578660416823,201.91343688964844,13476600,510.9189744125155,511.0776798784135,504.5200741760794,505.73040771484375,21481000,230.62753117126795,232.2130419457167,228.70298322789472,229.90956115722656,39402600
2025-08-20,201.10571211053593,201.59432232086678,196.89774249140027,199.61996459960938,13971700,505.8296325155463,506.9506829011106,500.44266872858867,501.7125244140625,27723000,229.33119207499826,229.81981519856654,225.13307755654054,225.3723907470703,42263900
2025-08-21,200.14845791183663,202.78093999390543,199.82936179748154,200.04873657226562,11768900,500.5200933584279,504.43529989468334,499.55619671725805,501.0666198730469,18443300,225.63166356522294,225.88095827873425,223.14868274098328,224.26551818847656,30621200
2025-08-22,203.37924258904317,208.6342256189113,201.55445158058532,206.13137817382812,25723700,501.0765850227361,507.5158151187978,499.2481684011306,504.037841796875,24324200,225.53193619713707,228.44369658121065,224.77408575714253,227.11744689941406,42477800
2025-08-25,206.41056953451064,210.4889196480279,205.3635563561227,208.56442260742188,22788800,503.44159720621536,504.9917771303553,500.9473838488724,501.0865173339844,21638600,225.84106025439092,228.6531118971015,225.59176554347297,226.51914978027344,30983100
2025-08-26,207.77668190384477,207.86643720129274,205.86215074219382,207.35787963867188,23051000,501.18583887731603,501.8019624337255,495.37267961289456,498.8804626464844,30835700,226.22996704217394,228.84258604761433,224.05612439304167,228.6630859375,54575100
2025-08-27,205.87213986987481,208.97328517564355,205.8023318820089,207.61715698242188,15249000,498.8407434548062,504.09746017877256,496.75395340313815,503.5509033203125,17277900,227.96506627689797,230.24859923631865,227.6160475796746,229.8397674560547,31259500
2025-08-28,207.24818932023632,212.2937789587124,207.00888243799457,211.76528930664062,20915700,503.89867767213724,507.87350408410515,502.3186878124423,506.4326477050781,18015600,230.16884905542523,232.75153884501827,228.69301327644948,231.9039306640625,38074700
2025-08-29,210.66842253634155,214.72682548432343,210.36927372964016,212.92198181152344,24682200,505.4588240002719,506.39291066950057,501.3150539612025,503.501220703125,20961600,231.85405874294378,232.7216147258446,230.71727541448905,231.485107421875,39418400
2025-09-02,208.39491024343394,211.76428641121737,206.37069184883856,211.38636779785156,28900100,497.32034095368414,502.81553721257154,493.68337117589067,501.9410705566406,18128000,228.6032698757151,230.19876225122124,226.32970313085187,229.0719451904297,44075600
2025-09-03,225.8351154891725,231.13997459873178,224.47898735115547,230.4419708251953,72250300,500.619436889999,504.59426313425837,499.158687032213,502.16961669921875,16345100,236.5408165177042,238.17618932549604,233.69885053091846,237.79725646972656,66427800
2025-09-04,229.49964084428723,232.10720020502256,226.11430372222992,231.9975128173828,32196000,501.1262461318779,504.95202275876863,499.983489561643,504.7731628417969,15509500,237.7772812570227,239.22318747047024,236.07211403385233,239.10353088378906,47549400
2025-09-05,231.99751875750673,235.4576393653349,231.71831725733676,234.5003662109375,26127700,505.86625611105876,508.7479993566889,489.27134277765646,491.8847961425781,31994800,239.3229322237051,240.63921565449175,237.8171975861315,239.01380920410156,54870400
2025-09-08,235.32873581763147,237.9336306885174,233.2727680706754,233.70193481445312,23128800,494.975206462802,498.04578670760833,491.9146033142146,495.0646667480469,16771000,238.62491556233425,239.47250850410185,235.6732593017711,237.20892333984375,48999500
2025-09-09,233.73188999346144,240.1193644961195,232.92347691738414,239.47064208984375,22854800,498.27429847652155,499.0891451753406,494.5677922273047,495.2733154296875,14410500,236.33140663047269,238.10638391026913,232.70167593051625,233.6888885498047,66313900
2025-09-10,238.78197848839386,241.60644426204072,237.64420916870392,239.09136962890625,19990100,499.81456783685906,500.06299449245154,493.5939546766565,497.2209777832031,21611800,231.53496736029473,231.76431424305812,225.31256565050364,226.1501922607422,83440800
2025-09-11,239.67024304096682,242.09549744985415,236.11720946779278,240.30899047851562,21308600,499.08915061774627,500.00337405269875,494.7466575341409,497.8569641113281,18881600,226.23995033725743,229.7998710451417,226.010588238333,229.3810577392578,50208600
2025-09-12,240.32895441337703,241.9487806264288,238.03345058625408,240.90782165527344,14536600,503.4614629424367,509.32432605160386,500.67909648146514,506.6910095214844,23624900,228.57335925244223,233.84842918261825,228.373926506362,233.40968322753906,55824200
2025-09-15,244.66045674238666,252.25557067635967,244.5007660792978,251.2675018310547,29935200,505.58800862213144,512.2259313574772,503.80926524972944,512.1166381835938,17143800,236.33139853346725,237.5180438551372,234.36695488957946,236.03224182128906,42699500
2025-09-16,251.83640041639592,252.73463376812833,249.22651032925336,250.9281768798828,24493500,513.6270820344445,513.9748550906477,505.3991924428879,505.83642578125,19711900,236.51088466190768,240.53949594661788,235.65332541334,237.4781494140625,63421100
2025-09-17,250.96810297309426,251.45713469310198,246.0976443107254,249.3612518310547,20491300,507.4064717390096,508.07226852063866,502.74598524416496,506.81024169921875,15816600,238.2958480596019,239.42266510979977,237.05934071942244,238.3157958984375,46508000
2025-09-18,251.36731345678214,253.64285211495618,249.6207367971961,251.83639526367188,21166400,508.270968235188,509.84104161182444,504.4650853819943,505.2501220703125,18913700,239.29302360434258,240.51954939992544,235.98238232851827,237.20892333984375,44249600
2025-09-19,252.90429521414327,256.1978580599402,251.5749001290136,254.74070739746094,41616800,507.34685812925306,516.0318444319288,507.09843147001845,514.6704711914062,52474100,240.5494606794321,245.60516498271895,239.53234916144805,244.8074188232422,163741300
2025-09-22,254.28159202417987,255.80859778310395,250.31935701525043,252.38531494140625,20079000,512.3452424901319,514.48167541423,509.3143886623668,511.21240234375,20009300,247.5995237986898,255.9160073848096,247.42002368458668,255.35755920410156,105517400
2025-09-23,253.15878923661495,254.2716135136843,250.59880455040593,251.8463592529297,17521100,510.56645428814153,511.35152134239047,504.1173079645634,506.0252380371094,19799600,255.15815615601056,256.6140289111009,252.86464151383097,253.7122344970703,60275200
2025-09-24,251.6567409307806,252.465169210253,246.73639225090292,247.34519958496094,16958500,507.16798604562155,509.2547456727144,503.72976965544393,506.9394226074219,13533700,254.49998437943248,255.01852163586054,250.33176892231356,251.5981903076172,42303700
2025-09-25,244.36105019347215,246.83121478968334,241.17728790642323,246.08767700195312,17379800,505.10107733704126,506.8003375404676,501.8616142840625,503.8390808105469,15786500,252.49566170312627,256.4444966190252,250.99989343760635,256.14532470703125,55202100
2025-09-26,247.30029966360988,249.63072353115038,246.15753518831568,246.69647216796875,16594600,506.849997214163,510.70558375978015,503.4316440082871,508.2411804199219,16213100,253.38315498635407,256.87328100426123,253.06405044687503,254.73931884765625,46076300
2025-09-29,247.7893233809348,251.15572628312094,242.72425403895525,243.88198852539062,23157200,508.2809533120173,513.5972596483151,505.677446731691,511.3614196777344,17617800,253.8418726304012,254.28063380560434,252.29624220529692,253.7122344970703,40127700
2025-09-30,242.5845309216633,243.19833335962917,239.1023575820505,243.07357788085938,22541200,510.0099885223437,514.8990082310244,506.45253207823936,514.6903686523438,19728200,254.1410137555297,255.1980209495745,252.39595068950493,253.9116668701172,37704300
2025-10-01,240.70820538398718,246.6665283113266,238.73208285012265,245.05967712402344,23967700,511.56013673304216,517.2342231556227,508.4697238165545,516.4392700195312,22632300,254.32049261064776,258.0599285933123,254.21080232618834,254.72933959960938,48713900
2025-10-02,245.15948907619045,247.15058167045217,242.6294442783024,245.94793701171875,20657500,514.3823296081488,518.3173691617891,507.4661094259624,512.4942626953125,21222900,255.85613542550084,257.45162766856953,253.43299812845933,256.40460205078125,42630200
2025-10-03,244.75028083348028,246.6345880461835,241.9956853826143,245.9678955078125,19941400,513.8456285403139,517.2143082734997,511.75886906280147,514.0940551757812,15112300,253.9515436206674,258.5086431914624,253.23357360959045,257.2920837402344,49155600
2025-10-06,245.29920341478498,251.7066427694446,245.20938312792492,251.0179901123047,18309000,515.3461902238155,527.6880704621805,514.9387971845453,525.2435302734375,21388600,257.2621558739689,258.33912604890287,254.3304629034206,255.96583557128906,44664100
2025-10-07,248.4430272638954,251.05791228547747,246.32717935405861,246.6465606689453,13811200,524.9652461341774,526.4657528279373,518.1583800775612,520.682373046875,14615200,256.0855101139428,256.6738420114173,254.70939836699205,255.75645446777344,31955800
2025-10-08,245.71837051628768,246.7762944646119,244.61054133420603,244.97982788085938,14136500,519.9868698926625,523.6337564909833,519.798063194055,521.5469360351562,13363400,255.79633660873378,257.7906945345413,255.38748958216482,257.3320007324219,36496900
2025-10-09,244.5806064331981,245.07463323132637,239.21112602039744,241.73619079589844,19375700,519.0527457511332,521.0302122328587,514.1438325922749,519.1123657226562,18343600,257.08267167133846,257.27213808351553,252.42584836214985,253.32330322265625,38322000
2025-10-10,241.6862837352197,244.36103373708602,236.2219879862294,237.02542114257812,22449100,516.3697201998212,520.2849266906686,506.42270727517143,507.74432373046875,24133800,254.22079760361632,255.65673769030235,243.31165772832736,244.5780792236328,61999100
2025-10-13,240.55849921146196,244.5107594146721,240.2790481619253,244.16143798828125,12465000,513.1600441163425,513.1600441163425,508.45983088995337,510.8149108886719,14284200,248.67648318296307,248.98560621270488,244.86725241658198,246.96133422851562,38142900
2025-10-14,241.28209772688697,247.5398217507458,240.70621533424085,245.7084197998047,17705400,507.0189143190136,512.0371506947121,502.815524609146,510.337890625,14684300,245.90431694508948,248.14796941642882,244.00966795095763,247.07101440429688,35478000
2025-10-15,247.59969690234325,252.26553937260695,246.3072168107861,251.2176055908203,16048100,511.7192223799748,513.9351689053381,506.79041532984223,510.1988220214844,14694700,248.78616738422895,251.10959602979932,246.77186176083558,248.63658142089844,33893600
2025-10-16,251.9711151399471,257.07609924459695,250.17962841163254,251.38726806640625,18946000,509.3541552294708,513.597241245564,504.93214864922606,508.3902282714844,15559600,247.54965348458146,248.33741809379524,244.43846029169785,246.7519073486328,39777000
2025-10-17,250.8583192068179,254.38141265847207,248.1037085285355,253.2935333251953,17653800,505.8364332653001,512.235876086287,504.1173098719632,510.3478698730469,19867800,247.3203043073955,252.66518358811555,246.57242016484557,251.5782470703125,49147000
2025-10-20,254.730720175168,257.3755454382386,254.10196292360385,256.5172119140625,13726800,511.3713853844849,515.4356724346321,510.1988187679518,513.5376586914062,14665600,255.168106265739,263.63416054313814,254.90884523128253,261.50018310546875,90483000
2025-10-21,254.75068259010632,254.88043315871175,244.1913772492023,250.84832763671875,27836400,514.2431942660954,515.4257076122852,509.81124074780416,514.4021606445312,15586200,261.141213133835,264.5415968076956,261.0913359303388,262.0286865234375,46695900
2025-10-22,254.51113980291018,256.6768929861004,249.96106769580882,252.03599548339844,19650200,517.870184130928,521.9244631183706,514.4518312300626,517.2639770507812,18962700,261.9090191460537,262.1084670888602,254.70938662410154,257.72088623046875,45015300
2025-10-23,253.20371774019742,255.3594960774361,252.27354929291647,253.23365783691406,13241300,519.1720024577996,520.6526156742948,515.3461954332505,517.283935546875,14023500,259.2066564378435,259.8847307097371,257.2821086816683,258.84765625,32754900
2025-10-24,256.79662410065674,261.9964535508816,255.5989899714157,260.0003662109375,18406000,519.4999115166443,522.0437982801024,517.4330452189278,520.3147583007812,15532400,260.4531458541269,263.3848541030092,258.44880663072195,262.07855224609375,38253700
2025-10-27,264.8408796912386,270.27024022649704,264.421718365036,269.4019470214844,22987700,528.4333612309177,531.2157277722118,525.6807743511338,528.1749877929688,18734700,264.13273028939324,268.3607587413759,263.9033682058253,268.0516357421875,44888200
2025-10-28,269.6714336408872,270.8491179569037,266.6473622943728,267.9048767089844,20101200,546.5385938392855,550.2351530342114,537.3667019364588,538.6585083007812,29986700,268.23110734142335,269.12859257872884,267.39348082722177,268.2410888671875,41534800
2025-10-29,268.084518803547,275.430136689206,267.9048782372746,274.6317138671875,26287900,541.5104645203966,542.8321112501552,533.3521116884923,538.1417846679688,36023000,268.5203194424725,270.6443152614699,266.35642794866993,268.93914794921875,51086700
2025-10-30,291.149338690232,291.3589193601236,279.9013960238178,281.3485412597656,48570000,527.1414993194383,531.6032326010347,518.834126044735,522.4512329101562,41023100,271.2226702585742,273.36662916750566,267.72259312931254,270.63433837890625,69886500
2025-10-31,282.651007876155,285.7250001291056,276.98014610019925,281.26873779296875,29932800,525.5515477587454,525.9887810857076,511.85824179468614,514.5512084960938,34006400,276.2085578376442,276.53764389728985,268.4006608909581,269.60723876953125,86167100
2025-11-03,281.86755274284974,285.38065607049083,279.82154461028614,283.564208984375,19691800,516.5385956979154,521.6562086548496,511.3514766558802,513.776123046875,22374700,269.6571458353552,270.08592548154905,265.4988962118729,268.2909851074219,50194600
2025-11-04,276.52303396227904,281.2827177201756,276.3234130003011,277.5160827636719,18123700,508.53927600780713,512.3054020147877,504.64393297114844,511.0931091308594,20958700,267.5730004152706,270.72408938596277,266.86501191822913,269.2781982421875,49274800
2025-11-05,278.83347249108255,286.1391601752395,277.33640684061817,284.1929626464844,20063200,510.06960470137113,511.5900049686576,503.39189488693165,503.96826171875,23024300,267.8521863717013,270.93349568379296,266.17693326929896,269.3778991699219,43683100
2025-11-06,285.1760461917381,288.2450432279728,281.0691054763307,284.7818298339844,23103800,502.47768369906356,502.51744045426454,492.6896676102462,493.9715576171875,27406500,267.1342708755924,272.6287059365568,267.1342708755924,269.0089416503906,51204000
2025-11-07,283.65401936749936,283.9434605971931,275.20058717815346,279.1528625488281,21991100,493.8225155697467,496.2372153715257,490.1457889557352,493.6933288574219,24019800,269.03885049148494,271.5218466038475,266.0173996929098,267.7126159667969,48227400
2025-11-10,284.70701038582297,290.8898692555018,282.98537855082736,290.0215759277344,19508200,496.8930989278779,503.6602390221828,495.6608820179433,502.8155822753906,26101500,268.46119877683986,273.2223721938244,266.9639805623884,268.9303283691406,41312400
2025-11-11,287.63622797404787,291.7681133620935,287.3168466563392,291.1692810058594,14156700,501.6230817360039,506.39289163210333,499.18851875070465,505.4786682128906,17980000,269.3096487524697,275.3983427074405,269.2996575494418,274.73956298828125,46208300
2025-11-12,291.5135987132187,291.7880546515022,283.8236850599058,286.8677062988281,16998800,506.1543604609167,508.4498505213197,495.9788149582036,507.9231872558594,26574900,274.49005224267427,275.2187095291286,271.19618380015726,272.962890625,48398000
2025-11-13,282.43140406714,282.95540141720784,277.4561704506044,278.573974609375,18060200,507.09842927280135,510.2683558569415,498.13520636364063,500.12261962890625,25273100,273.6016390736082,276.1868626363035,271.58539619817094,272.4438171386719,49602800
2025-11-14,271.3631268988507,278.6039400444266,270.87909024198706,276.4382019042969,18330500,495.0944623167857,508.38031503091224,494.30942559248354,506.96923828125,28505700,270.5473523374902,275.4482508823214,269.10005949599775,271.90484619140625,47431300
2025-11-17,285.839743672837,293.94385460993595,283.67400564199863,285.04132080078125,34286100,505.2501533046029,508.8970396915909,501.73242330739504,504.2961730957031,19092800,268.3214829895084,269.98836893107386,265.237217022597,266.9639892578125,45018300
2025-11-18,287.9206557340323,288.8688095426974,278.46421494061445,284.4025573730469,29702200,492.2524466910109,499.8145698875434,483.71651040889276,490.6824035644531,33815100,269.48928956232544,270.20795552947055,264.8279672087311,266.94403076171875,45677300
2025-11-19,287.1222246159708,303.654822395168,287.1072697972532,292.4168395996094,43123600,487.0156390818261,492.0736023312663,479.79137227085766,484.05438232421875,23245300,265.0376012369211,271.70520656667077,265.0076580872151,268.0619812011719,40424500
2025-11-20,304.14388799780994,306.2897067467055,288.6043676402575,289.41278076171875,34801400,490.5255566668064,491.3817596467919,473.39186588492817,476.3088684082031,26802500,270.327749378444,274.91922505965954,265.42688147061517,265.7562561035156,45823600
2025-11-21,296.28925176883206,303.3653785062888,293.7841521372714,299.0638122558594,43670600,476.3785437287191,476.796695003642,466.19388806310616,470.0268249511719,31769200,265.4568071090486,272.8230952896135,265.17732758833057,270.98651123046875,59030800
2025-11-24,310.4016170398079,319.1744002550105,308.7947506575406,317.8470153808594,55311800,472.8940955697233,474.7856658755464,465.9450303435204,471.8985290527344,34421000,270.397645153795,276.48633959077114,270.397645153795,275.4083557128906,65585800
2025-11-25,326.1606884500195,328.02705586506585,317.1942849998955,323.00689697265625,50899300,471.9681767111092,477.0256407210385,462.82888433135173,474.8752136230469,28019800,274.75950033189645,279.8600396675645,274.7395483878858,276.45635986328125,46914200
2025-11-26,320.1524948095306,324.3542507562828,316.57951134155564,319.6534729003906,29839600,484.1539100429923,486.14504291080743,479.06658014921754,483.3475036621094,25709100,276.4464065684995,279.0116481613461,276.11703191175064,277.0353088378906,33431400
2025-11-28,322.7972661019505,326.24052904498996,316.31997224508586,319.4937438964844,19695800,485.4382224868377,490.44592067381114,484.49242217644115,489.82867431640625,14386700,276.7458380127342,278.4826014787427,275.4781737009374,278.3328857421875,20135600
2025-12-01,316.85397476893087,319.00475802970755,313.3658164150799,314.5035705566406,28520600,486.27447583839387,487.68816317334665,482.5012705124726,484.5820007324219,23964000,277.4944549964911,282.89442609469603,275.62792768573877,282.57501220703125,46587700
2025-12-02,316.28007786122015,317.97676452439663,313.6053277555434,315.40179443359375,24668200,484.56211884124775,491.312058367048,484.16389832530854,487.82757568359375,19562700,282.47518456741903,286.86701880065203,282.10587559562896,285.6592712402344,53669500
2025-12-03,315.4117804706808,321.4100334471199,313.66520382303423,319.9927978515625,32285100,474.2082166599713,482.09308589504883,473.0931871020635,475.6119689941406,34615100,285.6692634925469,288.0847586222564,282.77461708045536,283.623046875,43538700
2025-12-04,322.41304312234007,322.4669231064659,314.9726102211733,317.76715087890625,20831600,477.6329620200481,479.186043226252,474.3774403367437,478.7081604003906,22318200,283.5731318378766,284.20196835267484,278.07334059490756,280.179443359375,43989100
2025-12-05,319.3739921709227,323.1964862382524,319.35404226124786,321.45989990234375,15719900,480.3807061976695,481.2568095233099,476.7568601661199,481.01788330078125,22608700,280.01974631085085,280.6186397013617,277.53434330937836,278.26300048828125,47265800
2025-12-08,320.61104175996445,320.8107929430465,311.5029486020491,314.0396423339844,22006900,482.74025101921535,490.11737199051475,482.2325023858298,488.8430480957031,21965900,277.6142094762677,279.15136205700173,275.6378704438954,277.3746643066406,38211800
2025-12-09,312.69140162718145,318.293090499111,312.2120170689398,317.3353271484375,14151300,486.93155551686203,489.93815525049575,486.33420957194573,489.8385925292969,14696100,277.6441787437343,279.5107061083118,276.4064879695729,276.6659851074219,32193300
2025-12-10,316.2067963622882,321.44994495209085,314.98838728040494,320.5810852050781,22764500,481.88401246545567,482.10303829287767,472.973680864489,476.4382629394531,35756200,277.23491184461454,279.2312028389952,275.92734368017386,278.26300048828125,33038300
2025-12-11,320.68095545193773,321.5697781115332,309.47559686198167,313.2906188964844,25912100,474.51683677020293,483.8751552220924,473.750231167373,481.3265075683594,24669200,278.5824273392719,279.07150890817053,273.3022288840155,277.514404296875,33248000
2025-12-12,314.384191403608,315.72743733563,306.5593944963072,310.11474609375,21264800,477.69270598810584,480.31105063829824,474.22812377070755,476.4084167480469,21248100,277.38461586894516,278.70217518025987,276.30663218031253,277.763916015625,39532900
2025-12-15,312.2170002056079,312.2919145159097,305.34097591001495,308.91632080078125,22028900,477.97146396596463,478.588710310573,470.42505317808707,472.7148742675781,23727700,279.63046152672615,279.63046152672615,272.33402020742307,273.6016540527344,50409100
2025-12-16,305.6006464692463,311.4380195138882,303.4334650759046,307.3283996582031,21285200,469.8177748762136,475.7712732838117,468.79234263095657,474.2779235839844,20705600,272.3140798989353,274.9891026980292,271.2859911871425,274.1007385253906,37648600
2025-12-17,308.60674262731374,308.79149875866017,297.0618312050489,297.6710205078125,29120400,474.79560024235434,477.8718969329872,472.8940646732686,474.00909423828125,24527200,274.50001118897205,275.6478724530811,271.13626563598973,271.33587646484375,50138700
2025-12-18,302.6645051874067,304.8616463852272,300.2376836446455,303.3536071777344,21040500,476.06992080908344,487.4293375934554,475.7712630284666,481.8342590332031,28573500,273.1025913325419,273.12257373871984,266.4549687260805,271.68524169921875,51630700
2025-12-19,302.87421730733627,308.58675384401073,301.9454382853998,308.2072448730469,45234400,485.1992432324443,485.68709144559693,480.35083955461556,483.7656555175781,70836100,271.6453053723066,274.09077415448866,269.399477884542,273.1625061035156,144632000
2025-12-22,310.8188320764369,311.29321825822973,306.1898713767453,310.9236755371094,14091400,483.9647726311972,486.5632169440421,480.5499868948874,482.7701110839844,16963000,272.3539780142796,273.37210596231955,270.00836035897595,270.4674987792969,36571800
2025-12-23,310.7289841005398,315.8872219232364,310.34447676582494,315.2680358886719,13961400,482.829854335465,485.66719456773416,482.5908977144131,484.6915588378906,14683600,270.3377490962612,271.99467443806464,269.06012395403746,271.85491943359375,29642000
2025-12-24,315.7374107235817,315.87724264961207,312.9111173503096,315.258056640625,6138200,483.5267014178325,486.99128356758627,482.680463867149,485.8563232421875,5855900,271.8349404799371,274.9192064044749,271.69521595033444,273.3022155761719,17910600
2025-12-26,315.50771928299366,316.14686819703024,313.31057822091293,314.5489501953125,6730900,484.5521629916047,485.95591540329985,483.8054881161676,485.5477294921875,8842200,273.65160578690546,274.8593534534055,272.35399820928086,272.89300537109375,21521800
